rating,title,text,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase
5.0,Five Stars,Love it,B00IU6CTKU,B00IU6CTKU,AE4DUDVLE3T3D6ELT5ZQFR7ETE3A,1414763709000,0,True
2.0,Not 20g unless you file it,I purchased these as a retainer for my nose piercing while I had imaging and a laparoscopy done. However I purchase jewelry normally from Body Candy so I’ve been buying 20g size for about 3 years... these are more like 18g!!! It comes w many but I had to scavenger hunt the skinniest one and BUFF it with a nail file to be able to fit properly. Did not feel like doing that with the rest of the pack so it’s a loss... I recommend looking at more options if you are a size 20g,B07GLLDVHZ,B07GLLDVHZ,AEZJYJER7E3KUMXNKJ4FDBJHTYFQ,1603452340407,1,True
5.0,Sexy workout tops,"I really like both of these tops, I’m actually waiting for the yellow and black combo to be in stock so I can order them. The open back is super sexy, only complaint is it’s a little loser then I was hoping in the back. The fabric was soft and the colors were true to the picture. For reference I’m 5’4 and 220lb in Weight loss mode. Which means in like a couple week these tops will really look amazing. I’m also super excited they match the pants I bought.",B078RJ81QP,B071P1V57N,AETNETOHHULM37SP3YIE4OTPCKWA,1591822488014,2,True
2.0,"Cute bag, really poor functinality!","This purse is super cute (red trim on 3 sides of front and back of bag with red handle and red shoulder strap - see stock photo of the bag I'm talking about attached to this review). However, even though the bottom of the purse is 5&#34; the opening zipper only opens to about 2.5&#34; wide, which makes it impossible to grab a wallet and put it out easily or even without scratching the back of your hand on the zipper.  Not nearly wide enough to open up and look into the bag to find what you need (ie sunglasses, phone, lipstick, pen etc.).  There also is a zippered interior compartment on the opposite side of the interior slip pockets (not mentioned in the description), however with the narrow top opening it is not possible to use this zip interior pocket at all unless you have VERY small hands (even my 11 year old could not reach in easily to the interior zippered pocket).  I was sad this particular style had such a poor design for functionality, because it truly, IMO, is the cutest purse in the line...I LOVED all the extra red!  I ended up with the other purse of a similar size from NAWO - still cute, a bit more golden & black accents; opening still tight/narrow, but I can get my wallet in an out of the one I kept, with much more ease.  Until they fix the top/zippered opening to open wider, I'd personally NOT recommend this bag.",B01C6V718Y,B01C6V718Y,AF3FTBSG733JYGIRNVWXDIGGXQRA,1483297019000,3,True
5.0,Can't wait for the cooking classe.,Just adorable and looks like it will fit my 2 year old grandson perfectly.,B0093NAOWO,B0093NAOWO,AE2J4SNLHW3OBJPLPQA565OAEYIQ,1447438226000,0,True
2.0,Just didn't give all it was supposed to had gave..,I did not like it. The material wasn't supple and not as spacious as indicated. I'm sending it back,B09D2T67ZY,B09D2T67ZY,AHH727NFE45L4VTPGLBKZTJUYFCA,1651760328453,0,True
5.0,beautiful,Matches the ring I purchased perfectly.  Not too heavy.,B00MP0N63Q,B00MP0N63Q,AG566KJFXN7ZBDZRCC77HXHFFHFQ,1424095676000,1,True
5.0,Exceptionally made,Exceptionally made,B07CNCYKZL,B07CNCYKZL,AFJFVH2UQE3HABWNCXDVZHSNBX7Q,1594307512916,0,True
5.0,Five Stars,christmas present they loved it,B005NJLQYW,B005NJLQYW,AGRJCE3SZXO566Y2BYEH56JVMY7A,1420318921000,0,True
4.0,Very large,Too big.,B00H96F40E,B09KHSM7BB,AHVARCCD2RXL6IDL6NVEVYBKZL3A,1678157801790,0,True
5.0,Best Winter PJ’s,We had an ice storm in DFW and let’s just suffice to say I was iced in for a few days and this set was keeping me warm even as I was letting my dog in and out!  I use the pants as leggings sometimes too!,B09MFPJJW6,B09MFQSX7C,AGQ3BXM35C463FYRBLUHA63DADTA,1677734632891,0,True
5.0,Five Stars,A nice compliment one of the themed bracelets the wife maintains.  Great gift for her.,B00QV3OFMY,B00QV3OFMY,AEQ53URWVAN5IZJPQNXWOT2RHIKQ,1434700658000,0,True
5.0,Five Stars,I love this dress. It looks just as the picture.,B01E8KPPQ6,B01E8KPPQ6,AFY5IELL3HMFUGG7BAD5PIROJKFA,1485627524000,0,True
4.0,Love these,Love these !  Super comfy and look really nice  for a causal look .,B07CTRPST4,B07CTRPST4,AHMDUJDBOPJQYGOWHI2BQW4VB7MA,1575148265374,0,True
5.0,Beautiful,The butterfly is one of the symbols of the Emmaus Sisterhood so I got these to pass out at a talk I gave to the incoming sisters.......they loved them!  The colors are lovely and the rhinestones really add a classy touch!,B07WHW8L2S,B07WHW8L2S,AGAUSRI25CKIBU7U4XMMU6YYGYDA,1615248534211,0,True
3.0,Three Stars,"Cute top, but wish that I would have bought one size larger.",B01DLWVXK4,B01DLWVXK4,AENY4G2A7MLUWLNFOME4QJDSEBTA,1476758765000,0,True
4.0,Very pretty shirt.,This shirt will be great with leggings or jeans in the spring. It is a very thin material (it is not see through) that will keep me from wearing it in an Ohio winter. The shirt also runs a bit small so be sure to look at the measurements when ordering. I believe the sizing guide was also running small.,B07WDJTWZW,B07WDJTWZW,AH23BCF63SEX3JM34WP27X67IDZA,1579271538163,0,True
5.0,Comfortable,Comfortable and good quality,B09BMRM4FZ,B09BMRM4FZ,AGGKSG2UV5XYZN52WE4TELVFPZTQ,1644372301354,0,True
2.0,Returned: Fits more like a shift,"I purchased an XL (I'm 5'4"", 190 lbs). This dress fit more like a shift than it did an a-line, so I didn't get that looser fit I desired. It wasn't form-fitting by any stretch, but it felt too tight across the arms and chest and the cut of the a-line wasn't flattering on me. I was looking for something a bit more flowy so this was returned.",B07P5KJ8X6,B07P5KJ8X6,AEJWPCC2ZCPZB2LHFLCRI24N7BNQ,1556547843266,0,True
5.0,Great Bracelet,"Love this bracelet ..prefect color, goes with everything. This is the second one I have owned. I wore the first one everyday for 2 yrs. until it fell off my arm and lost it!",B00UO4AG10,B00UO4AG10,AFKPDGJJ3MQWR2VGQ7QWVSIG4DGA,1501448426612,2,True
5.0,Beautiful,"Good quality, item is jus as photographed came quickly and definitely accentuates any outfit.",B08NPQ3F3N,B08NPQ3F3N,AFM7TGQEES5YMCET56DUOUZA3NGQ,1636809380073,0,True
5.0,"Super cute, offers great coverage without looking like a ""mom"" swimsuit","Cute, comfy, and stylish! Even my 58 year old body fits nicely in this swim set. It's a youthful enough design without being &#34;too young&#34; for me. I ordered XXL but returned it ( too large) then ordered XL which is what I normally order in shirts and it fits true to size with just enough extra flounce in the skirt on top. I'm 5'6&#34; and the top falls just beneath the bottom of the panty in front. The bottoms are a little loose on me but that's only because I normally wear a size 8 on the bottom. It dries quickly which is uncommon for most suits in this style that I have worn. The bra top offers plenty of coverage and support but, again, doesn't look at all matronly or old-fashioned. I have already gotten plenty of use and compliments from this suit!",B071CL7B6C,B071CL7B6C,AFA3OOHVON52ANQ3ZBR4JIHX3KKQ,1505062027369,1,True
4.0,Cute,Runs small,B095WXX49T,B095WXX49T,AGPDVUPRQAREDVCSPL6R5OX2WZAA,1655857133541,0,False
5.0,Little girls love to dress up.  This was the perfect addition to my tea party birthday theme.,My granddaughters loved this.  They were so excited about the gloves.,B073ZNK7KT,B073WMQPZR,AGRGE3HGSBTYMXZA3KFB4DF7BX4Q,1609372033146,0,True
5.0,These gloves really protect!!,We actually use these to pick up after our 2 dogs in the yard. The gloves work great and the price can't be beat!,B08688XSV3,B08688XSV3,AF4JC75P5W3JWRHVXOTANFAFSZ3Q,1611693943787,0,True
5.0,Good comfy pjs,Wish they had pockets,B07K3MZ76Q,B07K3MZ76Q,AH4QVKMWQHQYMKD3ALUUWJBWU4AQ,1548527653551,1,True
5.0,nice 11,nice color and quality wife loves it.,B01H3J02UI,B01H3J02UI,AGJ67YPIG65CUB4GVJ642B23LPLA,1482826148000,0,True
4.0,Cute dress,Surprised that this dress was as cute on as it was.  Material is thin but flattering style.  Good for the money. Bought a small.  Get medium if you want it loose.  I’m 5’3 138 lbs,B07C3VWZLD,B097RFTKJP,AGEXMGPPOEAGUSEZHV4RF675FYWQ,1644114138889,0,True
1.0,Thin and flat as a pancake.,Thin and flat as a pancake!!!!  Sent it back.,B018VE793W,B018VE793W,AHUMQLGYDBBNYGUKT436YIEEUQMQ,1480186983000,0,True
5.0,Love!,Husband loves his new hat!,B01D0XMQFK,B01D0XMQFK,AFDLRX6XIJQ2D3OXW7MRERTADMQA,1614826907926,0,True
5.0,Fits perfectly!! I love it.,Fits perfectly!! I love it,B09P4TJS8J,B09P4TJS8J,AF7GKVJ7CRK674ZOVXJ6O6YU547A,1646248142599,1,True
4.0,Great womans bill fold,The zippers get stuck - but over all love it,B0796BJZH7,B0796BJZH7,AFQNGI2FRWFRPSCEHFS72SZJXEBQ,1558019208897,0,True
5.0,Great fit,Great fit,B074671K56,B074671K56,AHRFZRKRVTFUI5TJ5JAMJER7L2XA,1546982080844,0,True
5.0,Five Stars,Very comfortable,B00D83TPSY,B00D83TPSY,AELNR7ZFWMFA5UAB2NW7GL6B4L4A,1480624959000,0,True
3.0,Bonito pero mala calidad.,"Tal lo que pedí, me tallo bien, pero se dañó antes de un año y yo cuido muy bien los cinturones pero no es cuero, es sintético, por lo tanto se dañó rápido.",B01NCOVN01,B01NCOVN01,AH6DLHGQGMKUKWDEC44TENGGJ4SA,1579200019208,0,True
2.0,When does the cooling kick in?,"Gee, was so excited to receive the mask so I’d have a mask that is cooling to wear during long air travel trips or shifts at work. This is hotter than any other mask I’ve ever work…pretty, but miserable.",B08T84BPTH,B08VND13W1,AE4HASWBXGNCU3FW7E5AXZU7VI3Q,1640654067782,0,True
5.0,sturdy and functional,"While the shape isn't perfect (they don't quite cover my aviator-shape prescription glasses), they do cover enough to work well. I can clip these to any other glasses, they are lightweight, and provide polarized light protection for my eyes. Fortunately they are also sturdy, as I stuff them into various pockets and drop them a lot.",B01CEM1YI8,B01CEM1YI8,AEP45SJBMB3TUGPRYIAJRWLKVAAA,1573927453028,0,True
4.0,Like the coat but runs in the smaller side...,Love the jacket but it does run a bit small. I ordered XXL so I could wear hoodie underneath and it's gonna be tight.,B071G1HGLK,B071G1HGLK,AGC7Y3YKJXEZFCSP5BLCFUFC7HHQ,1502031676426,1,True
5.0,Beautiful,Really cute. Was looking for a little bit bigger but I like them anyway. Came from good ole cape cod. Love it.,B01M74LGAO,B01M74LGAO,AH3CX4DAG5FGJGBCMJNI2PU7D57Q,1491601889000,1,True
3.0,Didn’t like,"(I’m 5’5 and usually a Medium everywhere.)The fabric felt nice, but the proportions are weird. I know the top is supposed to be larger/off shoulder, but it was VERY wide and looked huge. Meanwhile the elastic of the shorts felt a bit tight. I missed my return window, so I’m selling this elsewhere. Just looked messy and not cute on me!",B08SHLD4JJ,B08SHLD4JJ,AE5UGGAQLJ2FMOXOHHPUFHVVSB5Q,1625086374103,0,True
5.0,WHAT I WANT,"So excited,I love this yoga pants,what I want!!!",B07PKRMPX4,B07PKRMPX4,AGBWTA2TRE5WJAE7DCGOYHGVBVAA,1557889058028,0,True
5.0,Perfect!,"One of the few bralettes that’s make my small little boobs look good! This bralette is comfy and actually creates cleavage where none usually exists. This is the 3rd color I have purchased. I’ve had my older one for almost 6 months now, and it hasn’t stretched out or faded... love love love.",B07CQHW6PF,B07CQHW6PF,AGGGQQ6RWDSZBSRWQOQCO5AHRBKQ,1560872047124,0,True
5.0,Awesome dress,I love this dress. I wore it to take family pictures in. The photographer also loved the dress. It is very comfortable. The pockets are a huge plus!,B07TDRJ2GM,B07TDRJ2GM,AG3YZN2I7WVQRRDMZNN2I4HV7IPQ,1572666435134,0,True
1.0,"Horrible quality , presentation and overall misleading picture of product .","Print is cheap, this hat has to be the lowest quality , formation , craftsmanship I’ve seen . Big fail!",B097PDYX67,B097PDYX67,AFMTSE2DV26CW2CXEE3WDQKMT5IQ,1651203329372,0,True
2.0,Two Stars,"Very pretty, but flimsy. Arrived broken.",B00VR1UZC4,B00VR1UZC4,AENBW64R35PFXG6NKPXN2S5OGGEA,1470714777000,0,True
1.0,This is not an anklet,"This a very cheap necklace that is supposed to wrap around your ankle, but it's too big.  It's too trashy looking (even for your ankle) and because it's so large - it hangs below your ankle and gets caught in your shoes.  Don't waste your money if you plan on wearing it everyday.  It's ugly.  It's painful.  It's not as described.  Buy something else that's smaller, thinner, and prettier.",B07Q6PBN5Y,B07Q6PBN5Y,AFVN7UU2LXU52CJQ5F6M7EQI7IUQ,1565188857671,2,True
4.0,LOVE!,Love this dress! So comfy and cute. The price is amazing. LOVE!!!! Its a bit more coral in person.,B073NMVN73,B073NMVN73,AEDKSFEZSQ7PMQVHLERYUCZTTBTQ,1529079582146,0,True
5.0,I want to order another one .,I love the dress I want another one but different color . The quality good and its perfect for summer! I wanna recommend this product !,B0881LLC68,B0881LLC68,AF2HCFSGNBE6N3KM3QG5T6C42ZJQ,1618265408359,0,False
5.0,These earings are perfect..,"These earings are perfect...just the right size, and they match with any outfit...not too fancy and not too plain! I bought these to replace my favourite pair that I had broken, and I like these even better...these are my &#34;new favourite&#34;.",B00N0VU240,B00N0VU240,AFAN56NCMPSUXEDY6YNLATLMYZMA,1469395152000,1,True
3.0,It has a very bad smell,"I do not know where it was stored or which whorehouse come from, but it has a very bad smell.",B01HEBSDJW,B01HEBSDJW,AFMY4YRLVGGXLLIPUOMMOSBKQ5NA,1485214354000,0,True
5.0,Five Stars,"Super cute, appears as pictured, very light weight.  Would buy again.",B01E6RJ28I,B01E6RJ28I,AHV4RMEITENIEJO6P7HEZH3EALYQ,1495500219000,0,True
5.0,Great fit for full hair coverage and a fun print,Great fit for full hair coverage and a fun print. I like that there is a built in sweat band,B015HIS7HC,B088K6Y2WG,AGLIHUIBQZKYL42HZRYQBED3P23A,1516675995102,0,True
1.0,Falls apart quickly,"Attractive belt, but screw and buckle fell apart after two wearings, resulting in droopy pants for a day.  Unable to get the screw back in, will try loctite to get the belt back together.  Sad quality for a $30+ belt.",B00OX49NF2,B00OX49NF2,AGFMI3PGXGVGYKLIEUHXH52FR2DA,1569975636928,0,True
5.0,where's the earrings?,I love this necklace but I couldn't find earrings to match,B07C6BWZ3X,B07C6BWZ3X,AG3Y3QJWS5TEFIWHC5ETK4AF4VIA,1631737826042,0,True
4.0,Good quality and design,Got it for a Miami Heat fan for Christmas - he loved it.,B00NPID8IA,B00NPID8IA,AGQNWN2Z7ELJX2BSHK7ULYO7GG2Q,1516482301995,0,True
5.0,Dresses and skirts,Love them,B0827W1P14,B0827W1P14,AEILZYWPICYUEDDP25IXN2OFETMQ,1618268678064,0,True
5.0,Five Stars,Good product.,B06ZZWQ2WF,B06ZZWQ2WF,AEMRPVK7YZOSBV3ONK5MTD3PIR5A,1519585492747,0,True
3.0,"Lights work well, but material doesn't hold up","The light up function works well and is really cool, but the shoe material doesn't hold up well.",B01MZ94MVN,B01MZ94MVN,AFM7YDGVLQITCYNL76RKWB235H4Q,1548624217931,0,True
4.0,Fit as expected,"I normally wear a Large or size 12. That is what I bought and it fit as expected. I bought white and you can see right through it. It is a nice fit.  I would buy it again, just not in white.",B09QCRJJMJ,B09QCRMTRQ,AEKHL6JBWLHSQRPSSAQI22Y2ZQNA,1682371297000,0,True
5.0,Five Stars,Very please with the shirts seem to not stain easily and I wear them almost daily,B01KTKNWOG,B01KTKNWOG,AHBUJRIQXU5WWPISYOS4KXOB6PDQ,1489167373000,0,True
4.0,Runs small ~ not true size,"XL is more like a Large, and it does fit, but they run small",B072M3ZL3R,B072M3ZL3R,AFBRVAIEAF32XYSZFZGWPNJZNEKQ,1499948029241,2,True
5.0,really like,fast shipping!!! really like it,B0776H8BLM,B0776H8BLM,AGOLHLWCPB2G5TKUICOXWZMGT6EQ,1512866380712,0,True
4.0,Medium size unicorn bag,Really cute!  Would have been 5 stars if just a little bigger like a beach bag.,B07F24VP4V,B07F24VP4V,AEW2EZCZMVJEAFSU53ZHTVOS2QOQ,1558374464073,0,True
3.0,"Consider ordering a size up, stones do not look as pictured",Decent for the price but they seem to be too small...seems by about a mm or so..purchased for the rose quartz and unfortunately they are white......on the plus side they do seem to all be stone except the opalite seems to be glass...its very clear...but i could be wrong...,B081DK6T6J,B081DK6T6J,AE4SKVSAZ56YEEJQPPMXGQOEI3LQ,1580518033430,0,True
5.0,Perfect for the Beach or just Summer Walk's (Not sure why they are called Slipper?),"Very comfortable, the band on the back is useful for walking on Beaches (or Running) actually much better than regular sandals.  They are NOT Slippers, ... if you can just slip them on with the band in use, then the Back Band is useless.  Now most Sandals can be called Slippers due to they slip on BUT ALSO OFF.  Beach Slipper Sandals are only good to wear for the Shower area (Beach, Swimming Pools and other Public areas with washing self Areas).  Also if you are going to wear a Toga or some other ancient costume.  The back band is actually a band that streches a little then snaps snug to back of ankle.",B00XYPCURY,B00XYPCURY,AFA73LL7O4SIFNGPCVP2F4YLMLPQ,1514139515563,0,True
5.0,Great shirt,Nice shirt,B07GXC42LM,B07GXC42LM,AEEOGJIZCJML5NY3A2Q5FAL2ACQQ,1578006317491,0,True
5.0,Will buy more,I recently started biking and it's hard to find good biking clothes at reasonable price that can last. I'm quite happy with this shirt so far. Washes well and it's comfortable for the ride.,B0881TSMMH,B0881TSMMH,AFG7Z6INMK7IZFSG7GV2IIJYSUHA,1599600380640,0,True
1.0,Made for freezinf!,Absolutely large. But cute and VERY WARM.,B07ZCMYTKP,B07ZCMYTKP,AEP6ZLP43Q5BTMQUCM2DNBUYRVCA,1573143522279,1,True
5.0,Thanks Amazon,"It was exactly what I needed for my new wallet (old one worn out ) it fit perfect, very snug. excellent product. Amazon had all the specs and sizes on the ad so it was easy to get what I needed, Thanks Amazon........",B00TT635R6,B00TT635R6,AHWOHU4767LD3GKGRVX3T5ZLTJ5Q,1447423839000,0,True
5.0,Comfortable even in the humid heat,"Wonderfully comfortable. Instead of the liner having just the one elastic around each leg, this liner hugs your legs lightly and doesn’t create that chafing spot on your inner thigh. IMO, these shorts wear more like 5” shorts, than 3” ‘short shorts,’ which is fine by me for the majority of my training runs.",B08FDB4GFT,B08FDB4GFT,AFDIT34YV4IHM6PQ5M6OBDFBUVRQ,1622579126160,0,True
4.0,Goggles,I ordered these for my 14 yr old daughter to wear when she is swimming in the pool.<br />She seems to like them and doesnt have any complaints.,B0865Y3WZS,B0865Y3WZS,AFCTPUFW7DLJS6MFKWBAKXL2U2DQ,1600719102507,0,True
1.0,Disappointed,First washing seams were coming loose.  Had some shrinkage but stretched when putting on.  Plaid does not match and legs twisted after washing with seam in front of leg. Very disappointed as I have other Hello Mello products and have been very satisfied.,B07HYCS9KX,B07HYCS9KX,AHJKAOQIOBP3CP2MJUVZ3T5AHGJQ,1647807628433,0,True
3.0,Not that breathable but still useful,They are ok. They are not as breathable as I would like. I learned by buying these that you should buy a mask like you would your underwear. 100% cotton. But it’s cute and we can use it for other things!,B089F258LR,B089F258LR,AEE7KOIKHOC6BD57WALZ75PTIPFQ,1595233187079,0,True
4.0,Runs big,The material is extra thin,B09TSZW29N,B09TSZW29N,AFBZCAOOTFPIPIE5CCIR5A74RDSQ,1661260872652,1,True
5.0,Nice Aviators,Nice inexpensive mirrored<br />aviator sunglasses,B01DN0L5Z2,B01DN0L5Z2,AFE6EUKF4D5ZY2LHJD4E4V6LLISQ,1464613710000,0,True
4.0,Four Stars,fine,B014FD8OK0,B014FD8OK0,AGLBPJ3IXEA52VXLC3K4QPYVM6NA,1503859526083,0,True
5.0,love,great band,B08GSK6KTM,B08GSK6KTM,AEDUYPBDD2TR7Z7B6NIKSE2GHJJQ,1604543728454,1,True
5.0,AMAIZING!!,"AMAIZING//WONDERFUL, FANTASTIC EARRINGS, I LOOK LIKE AN ARTIST!!<br />YOU REALLY MUST HAVE IT, JUST ASK FOR IT, AND THEN YOU WILL WRITE ME AGAIN!",B002TGV8V8,B002TGV8V8,AEB33ZDK42P6WNXVPWOOI6NQUV6Q,1337280249000,0,True
4.0,Adorable!,Cute little pop of color and a fun addition to any outfit.,B01G6TOZXQ,B01G6TOZXQ,AE6ZBRZFLEXZFOCWFHLBKPO6PGIQ,1480553200000,0,True
4.0,"Bright, vibrant colors",I bought these for my grandson and he loves them.  The look adorable on and are made of high quality material.  The seems are all good and I haven't found any lose strings.  The only reason for 3 stars is because they were too big for him and that frustrated him.  He had roll the top over and tie them extra tight to get them to stay up.  He wasn't happy feeling like he had to hold them up as he swam.  I washed then a couple of times on hot water (which I never do).  Dried them on high heat 3 or 4 times and they fit much better.<br />Over all they rwrqf-4943490835@sale.craigslist.org great quality and if your child is a minions fan he will live these shorts.,B01CT5PWA6,B01CT5PWA6,AGB4EGU3KYGFSLA5VJH7UGALK3ZQ,1468393941000,1,True
1.0,Breaks very easily,"Such a cute watch, but not strong enough for an active little boy. One wrestling match with his father caused the watch to break. The watch is held onto the wrist strap by small bars, and they broke off the watch casing with very little force. There’s no way to repair it once these are broken. Very disappointed as my son was excited to have his own watch like his brothers and father.",B07JZZD1KP,B07JZZD1KP,AFAL2VYQKBLRSSJM6EP7YD55NSUA,1580821565946,2,True
5.0,Nice stones,This is a gift for my mom. She loves larimar.,B07CZHSWFM,B07CZHSWFM,AGPTWSYHZOEQBQ6DDYUYH6IDDTNA,1544639300736,0,True
1.0,"Looks cheap, just  some braid shape impressioned on silicone band, not actually braided",Looks nothing like the braided apple band! It is just a silicon band with impressions like the braided one. And the edges have a sharp shape which destroys the braid like look.,B08LK6CYT2,B08LK6CYT2,AFZQN7MCI3TIYCUYVCY2RYDSVEQQ,1605882964950,0,True
5.0,Super cute dress,"Super cute dress! Nice material not cheap feeling or thin. I am 5’9, 170lbs and ordered a large. It was perfect. I could have done the medium but I liked that it was snug but not super tight. I got a ton of compliments.",B06ZZ1T4Z9,B06ZZ1T4Z9,AEMZV46LJW4XZVT3JEEPENIIFHHQ,1525145827317,0,True
5.0,Shirt,Very soft and love the colors!,B06XJBMXLV,B06XJBMXLV,AHRC4RMGVRKGDV4HD3UMP26ESGFA,1492700271000,2,True
3.0,HuntGold 1X Artificial Rhinestone Diamond...,"Its ok , not aa sparkly as in the picture",B00VNFTMMI,B00VNFTMMI,AG2BRFHIBEDXYVLL2NREVIZY34PQ,1444944957000,0,True
5.0,Very nice pair of shoes,"Very nice pair of shoes, soft and comfortable, my nephew love them ,, thanks",B01MU2972R,B01MU2972R,AGZNGVPD62HHQRLLNIQ3OLFX4QEQ,1492693471000,0,True
1.0,Nice looking boot,Nice looking boot! I did have a problem with the left boot being larger and wider than the right boot. Waste of money!,B00QMAAMWI,B00QMAAMWI,AGKXSTNJD3MJ576TQCFDNKQFBWDA,1452658492000,0,True
5.0,Five Stars,Very cute!  fits well,B06XS6VWQJ,B06XS6VWQJ,AFOEDEL4GZYFQXLU5BFOXKCENGBQ,1515613470467,0,True
5.0,Quality U.S. Flag Lapel Pin,"For my advanced speech class, I needed a U.S. flag lapel pin for my presidential inauguration speech. The 1&#34; length is the perfect size when pinned on a suit lapel. When pinned, it feels secure and does not move much at all. Regarding the quality, the shiny gold tone looks great with a deep blue or black suit. Great quality overall, and a great value for a low price!",B01LY4YGH4,B01LY4YGH4,AFHLEKZHHDBWL6IBCXYYPBKG2H2A,1539121619934,1,True
3.0,See threw but ok,Nice soft shirt BUT extremely see threw so you have to wear something under it which kind of makes this useless on a hot day!,B07S89Q7CV,B07S89Q7CV,AH7W5WQLBIO4FVTPEWNE4WJN5QUQ,1568212310828,0,True
5.0,Perfect dress for flower girl.,"This was the perfect dress for my granddaughter's first time being a flower girl at a wedding. I love how you can just adjust the ties in the back to fit. She even looked prettier than the bride. Yikes, did I say that?",B017R35NEU,B017R35NEU,AF3J2PNTEGWEEH2EH6MVM43DJZNQ,1534087356765,0,True
3.0,Run small,Slippers are very comfy and come as pictured but be careful because they run small,B09HBJ994V,B09HBJ994V,AHMYAJ4TQNGXU7FSN66USCGUTXEA,1641257296995,0,True
3.0,good,"good, not for long time living in the beach",B00ENPUNU0,B00ENPUNU0,AGXXYEUCFK6GS267U26LQK2H7NEQ,1450645195000,0,True
1.0,Sucks,Very small.  I bought 4 of these and only one person could wear them.  Waste of money.,B085DMD8Z7,B085DMD8Z7,AFCCLF7WW55WCNPRDDEQAV4QKX3Q,1596318224252,0,True
5.0,Perfect gift,My best friend absolutely loved this keychain! The quality is great and the phrase on it was perfect. Definitely recommend if you are looking for a small gift for your best friend!,B08JSQF227,B08JSQF227,AFMV4ONJ74X6NCE5SUCXHDOZGSDA,1629459364566,0,True
1.0,So cheap,Literally the cheapest looking and feeling watch I have ever seen.,B0811K66XW,B0811K66XW,AEJWYWFHL6BDPLYB4PHCRC7IMPEA,1610916406119,1,False
4.0,"Light fabric, adjustable straps","I love this dress! I could have gotten a size smaller, but other than that I really like it. I played with the straps a bit to get it to fit better, so it's still wearable. The fabric is super light so it's great for the Texas heat.",B07PX1N4Z3,B07PX1N4Z3,AGXI7YMHMYXUEQYECPBKZE33M2EQ,1560197450152,0,True
5.0,Five Stars,Excellent product,B01CR8NBOO,B01CR8NBOO,AHC2UCHMIR36ULCYJ4HMAJEZ75PA,1496697909000,0,True
5.0,Love this dress!,"I love this dress, I can dress it down and make it casual but cute with a pair of sandals or flip flops.  I can also add a cute pair of wedges and nice jewelry and it look summery but work appropriate.  It has pockets, which are awesome in any dress.  This was a great purchase!",B07G7WVM1P,B07G7WVM1P,AHMIUQDPQVZBCZRRX4EKLUFBRP5Q,1566391692222,0,True
5.0,An amazing skirt!.,"I love,love,love this skirt!!!it's so long&full&flowing,just what I was looking for! I ordered a x large at first,but the waist band was tight.So I returned it and got a xx large,but the waist band was just as tight but the second one  was longer.My conclusion was the waist band fit the same no matter what the size,the difference was in the length. so I had to stretch it out some,now it's fine.",B072FJJ1NT,B072FJJ1NT,AHHJYYLFUSRV56NTM6OXQ66B74NA,1525099766668,0,False
4.0,Pretty!,"Beautiful dress, but I should’ve ordered a size up! I am 190 and ordered a large (ordered large in a deferent dress and fit great) but this dress is a little different and too tight on the belly!",B07C52N14W,B07C52N14W,AHZ6NOKLUTQGGBOYREJZXBMUF3CQ,1561832442859,0,True
2.0,Hot and not necessarily in a good way,This sweater is HOT! Not necessarily because of the cute low cut top... temperature wise! I live in California and it is never cold enough to wear it.<br /><br />It also ran smaller than anticipated. Wish I had gotten a size larger.,B01MZ3RYAX,B01MZ3RYAX,AHVXEJJT3CUOXPTLORJEF3WMSRIA,1522173937422,0,True
5.0,Nice shirt just as pictured,It's an absolutely gorgeous shirt however the material is sort of thin but other than that it fits perfect,B07J51NYSQ,B07J51NYSQ,AG4X2QM34HDNMM5UN6KMUZW4Z3RQ,1551918244812,12,True
5.0,Perfect Set,My son is a big guy and he actually selected these. They were perfect. Really cute set. Able to use for my younger children ❤,B07ZT5Z1WH,B07ZT5Z1WH,AH2VFTGKII4DHP5ANPP2YWISGXOA,1604278864233,3,True
5.0,Five Stars,Good quality for the price!,B078PLZS88,B078PLZS88,AF552ZZ7AW4WLHMKGBZSS5MJMYOA,1536684723824,0,True
5.0,Awsome eye protection,Ordered my second pair of these awesome beach glasses excellent for fishing eyes feel relaxed in the ultra bright Sun.,B01GIJSPO4,B01GIJSPO4,AHLEQA2CRLVUY3NONCZJV7R4H6QA,1529430176767,0,True
5.0,"Spot on sizing, comfortable, great","I got this bra today, immediately tried it on to see if my risk paid off, because as we all know, ordering clothes, ESPECIALLY bras, online, can be very hit or miss. I LOVE these bras. I can't normally find my size in stores, much less for under $25 and this was 2 for $14! The fabric is soft, it seems well made with no loose threads, the sizing is spot on, and the straps don't slip. These are better than my VS bra. I'll definitely reorder when these ones wear out.",B07S5C4D53,B07S5C4D53,AE26RBNZIGATAALPV5KS2QUSI67A,1572461366898,0,True
5.0,Wonderful,It was wonderful fit just how I wanted thick and came out just how I wanted to yes I recommend that you order from them today,B08LKWCTV7,B0B7RTHFS7,AHCG6L6TEUNE5CVQB5QAHMOJS3OQ,1615665785164,1,True
5.0,Five Stars,This is a high quality-made product that I anticipate will last a long time,B015JUFY5Q,B015JUFY5Q,AGLIGHZ7SAXKKEBDF5I3IT2UA7DA,1464865600000,0,True
